year,nace_code,sector_name,new_companies,prev_year_count,yoy_growth,growth_category
2009,46839,Real Estate Activities,35,42,-16.67,Decline
2009,46739,Activities of Extraterrestrial Organizations And Bodies,35,42,-16.67,Decline
2009,16281,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",27,37,-27.03,Decline
2009,16291,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",27,36,-25.0,Decline
2009,23321,Manufacturing,1,1,0.0,Stable
2009,1630,Manufacturing,43,40,7.5,Growth
2009,10712,Mining and Quarrying,60,96,-37.5,Decline
2009,47241,"Professional, Scientific and Technical Activities",90,106,-15.09,Decline
2009,28291,Administrative and Support Service Activities,6,2,200.0,Growth
2009,28293,Administrative and Support Service Activities,1,1,0.0,Stable
2009,52112,Manufacturing,1,101,-99.01,Decline
2009,33110,Manufacturing,69,63,9.52,Growth
2009,29201,"Arts, Sports and Recreation",25,14,78.57,Growth
2009,29202,"Arts, Sports and Recreation",11,5,120.0,Growth
2009,77330,"Professional, Scientific and Technical Activities",47,57,-17.54,Decline
2009,26110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",10,10,0.0,Stable
2009,31003,Manufacturing,2,2,0.0,Stable
2009,31030,Manufacturing,2,2,0.0,Stable
2009,46869,Real Estate Activities,18,23,-21.74,Decline
2009,46851,Real Estate Activities,47,40,17.5,Growth
2009,20200,"Agriculture, Forestry and Fishing",2,2,0.0,Stable
2009,46769,Activities of Extraterrestrial Organizations And Bodies,18,23,-21.74,Decline
2009,46751,Activities of Extraterrestrial Organizations And Bodies,47,40,17.5,Growth
2009,20150,"Agriculture, Forestry and Fishing",1,3,-66.67,Decline
2009,46836,Real Estate Activities,20,26,-23.08,Decline
2009,46736,Activities of Extraterrestrial Organizations And Bodies,20,26,-23.08,Decline
2009,28940,Activities of Extraterrestrial Organizations And Bodies,1,3,-66.67,Decline
2009,66290,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",23,24,-4.17,Decline
2009,47111,"Professional, Scientific and Technical Activities",12,16,-25.0,Decline
2009,47114,"Professional, Scientific and Technical Activities",39,46,-15.22,Decline
2009,50101,"Agriculture, Forestry and Fishing",1,89,-98.88,Decline
2009,51130,Manufacturing,1,74,-98.65,Decline
2009,47690,Activities of Extraterrestrial Organizations And Bodies,95,107,-11.21,Decline
2009,47787,Administrative and Support Service Activities,49,67,-26.87,Decline
2009,95313,Transportation and Storage,72,79,-8.86,Decline
2009,47830,Administrative and Support Service Activities,73,94,-22.34,Decline
2009,95314,Transportation and Storage,140,137,2.19,Growth
2009,45402,Activities of Extraterrestrial Organizations And Bodies,73,94,-22.34,Decline
2009,45203,Transportation and Storage,72,79,-8.86,Decline
2009,45204,Transportation and Storage,139,137,1.46,Growth
2009,21209,Manufacturing,8,9,-11.11,Decline
2009,46497,Financial and Insurance Activities,16,15,6.67,Growth
2009,74121,Construction,1,3,-66.67,Decline
2009,29100,"Arts, Sports and Recreation",8,7,14.29,Growth
2009,20130,"Agriculture, Forestry and Fishing",1,4,-75.0,Decline
2009,28990,Activities of Extraterrestrial Organizations And Bodies,13,17,-23.53,Decline
2009,28230,Administrative and Support Service Activities,3,2,50.0,Growth
2009,46500,Financial and Insurance Activities,133,180,-26.11,Decline
2009,46660,Financial and Insurance Activities,10,17,-41.18,Decline
2009,51100,Manufacturing,21,30,-30.0,Decline
2009,77320,"Professional, Scientific and Technical Activities",57,65,-12.31,Decline
2009,25720,Activities of Extraterrestrial Organizations And Bodies,13,14,-7.14,Decline
2009,74301,Construction,179,222,-19.37,Decline
2009,71201,Manufacturing,4,2,100.0,Growth
2009,45432,Activities of Extraterrestrial Organizations And Bodies,1,1,0.0,Stable
2009,46510,Financial and Insurance Activities,99,145,-31.72,Decline
2009,46646,Financial and Insurance Activities,8,11,-27.27,Decline
2009,26520,Financial and Insurance Activities,3,1,200.0,Growth
2009,46696,Financial and Insurance Activities,8,11,-27.27,Decline
2009,43421,Activities of Extraterrestrial Organizations And Bodies,108,86,25.58,Growth
2009,43991,"Water Supply; Sewerage, Waste Management and Remediation Activities",108,86,25.58,Growth
2009,23650,"Water Supply; Sewerage, Waste Management and Remediation Activities",2,1,100.0,Growth
2009,47400,"Professional, Scientific and Technical Activities",351,380,-7.63,Decline
2009,47410,"Professional, Scientific and Technical Activities",282,320,-11.88,Decline
2009,26510,Financial and Insurance Activities,8,5,60.0,Growth
2009,46480,Financial and Insurance Activities,29,25,16.0,Growth
2009,46411,Financial and Insurance Activities,17,18,-5.56,Decline
2009,46419,Financial and Insurance Activities,20,32,-37.5,Decline
2009,66210,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",44,43,2.33,Growth
2009,13200,Manufacturing,4,1,300.0,Growth
2009,13940,"Water Supply; Sewerage, Waste Management and Remediation Activities",3,1,200.0,Growth
2009,46422,Financial and Insurance Activities,7,4,75.0,Growth
2009,47715,Administrative and Support Service Activities,118,137,-13.87,Decline
2009,47714,Administrative and Support Service Activities,45,43,4.65,Growth
2009,47721,Administrative and Support Service Activities,74,72,2.78,Growth
2009,47770,Administrative and Support Service Activities,127,122,4.1,Growth
2009,28920,Activities of Extraterrestrial Organizations And Bodies,4,5,-20.0,Decline
2009,33120,Manufacturing,168,161,4.35,Growth
2009,93122,Manufacturing,13,7,85.71,Growth
2009,53200,Manufacturing,137,129,6.2,Growth
2009,47722,Administrative and Support Service Activities,70,64,9.38,Growth
2009,49330,"Arts, Sports and Recreation",104,90,15.56,Growth
2009,32300,Manufacturing,9,6,50.0,Growth
2009,46645,Financial and Insurance Activities,9,9,0.0,Stable
2009,46695,Financial and Insurance Activities,9,9,0.0,Stable
2009,95250,Transportation and Storage,21,15,40.0,Growth
2009,28250,Administrative and Support Service Activities,19,24,-20.83,Decline
2009,27402,"Professional, Scientific and Technical Activities",22,14,57.14,Growth
2009,27200,"Professional, Scientific and Technical Activities",1,1,0.0,Stable
2009,27900,Administrative and Support Service Activities,8,11,-27.27,Decline
2009,27401,"Professional, Scientific and Technical Activities",1,1,0.0,Stable
2009,95210,Transportation and Storage,56,59,-5.08,Decline
2009,77350,"Professional, Scientific and Technical Activities",7,9,-22.22,Decline
2009,18110,Administrative and Support Service Activities,5,10,-50.0,Decline
2009,17250,"Professional, Scientific and Technical Activities",5,1,400.0,Growth
2009,17290,"Professional, Scientific and Technical Activities",5,1,400.0,Growth
2009,46392,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",17,20,-15.0,Decline
2009,10510,Mining and Quarrying,10,10,0.0,Stable
2009,13921,"Water Supply; Sewerage, Waste Management and Remediation Activities",9,7,28.57,Growth
2009,17401,"Professional, Scientific and Technical Activities",1,5,-80.0,Decline
2009,46492,Financial and Insurance Activities,17,9,88.89,Growth
2009,59120,"Arts, Sports and Recreation",59,84,-29.76,Decline
2009,47750,Administrative and Support Service Activities,434,388,11.86,Growth
2009,66300,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",45,35,28.57,Growth
2009,10391,"Agriculture, Forestry and Fishing",5,6,-16.67,Decline
2009,16210,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",7,7,0.0,Stable
2009,46150,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",160,143,11.89,Growth
2009,22240,Manufacturing,18,19,-5.26,Decline
2009,25991,"Publishing, Broadcasting, Content Production, Distribution Activities",5,4,25.0,Growth
2009,28930,Activities of Extraterrestrial Organizations And Bodies,5,2,150.0,Growth
2009,32990,Manufacturing,27,16,68.75,Growth
2009,3220,Manufacturing,4,4,0.0,Stable
2009,28410,"Public Administration and Defence, Compulsory Social Security",8,7,14.29,Growth
2009,10830,Mining and Quarrying,5,5,0.0,Stable
2009,46432,Financial and Insurance Activities,13,18,-27.78,Decline
2009,46433,Financial and Insurance Activities,7,11,-36.36,Decline
2009,30920,Mining and Quarrying,2,8,-75.0,Decline
2009,46730,Activities of Extraterrestrial Organizations And Bodies,18,22,-18.18,Decline
2009,46495,Financial and Insurance Activities,14,16,-12.5,Decline
2009,45401,Activities of Extraterrestrial Organizations And Bodies,18,22,-18.18,Decline
2009,20140,"Agriculture, Forestry and Fishing",6,1,500.0,Growth
2009,47910,Administrative and Support Service Activities,273,258,5.81,Growth
2009,20160,"Agriculture, Forestry and Fishing",4,5,-20.0,Decline
2009,47554,"Professional, Scientific and Technical Activities",15,20,-25.0,Decline
2009,47788,Administrative and Support Service Activities,15,19,-21.05,Decline
2009,47530,"Professional, Scientific and Technical Activities",36,43,-16.28,Decline
2009,93129,Manufacturing,65,59,10.17,Growth
2009,93127,Manufacturing,38,48,-20.83,Decline
2009,1620,Manufacturing,67,97,-30.93,Decline
2009,96210,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",456,408,11.76,Growth
2009,96220,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",552,547,0.91,Growth
2009,96022,"Publishing, Broadcasting, Content Production, Distribution Activities",548,542,1.11,Growth
2009,96021,"Publishing, Broadcasting, Content Production, Distribution Activities",455,407,11.79,Growth
2009,47529,"Professional, Scientific and Technical Activities",53,52,1.92,Growth
2009,63910,"Water Supply; Sewerage, Waste Management and Remediation Activities",268,241,11.2,Growth
2009,63120,Manufacturing,236,193,22.28,Growth
2009,46833,Real Estate Activities,27,16,68.75,Growth
2009,46733,Activities of Extraterrestrial Organizations And Bodies,27,16,68.75,Growth
2009,8121,Administrative and Support Service Activities,2,1,100.0,Growth
2009,9900,Activities of Extraterrestrial Organizations And Bodies,2,1,100.0,Growth
2009,47221,"Professional, Scientific and Technical Activities",68,82,-17.07,Decline
2009,23990,"Water Supply; Sewerage, Waste Management and Remediation Activities",3,1,200.0,Growth
2009,46360,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",24,23,4.35,Growth
2009,43342,Manufacturing,35,35,0.0,Stable
2009,46834,Real Estate Activities,3,2,50.0,Growth
2009,46734,Activities of Extraterrestrial Organizations And Bodies,3,2,50.0,Growth
2009,23620,"Water Supply; Sewerage, Waste Management and Remediation Activities",1,2,-50.0,Decline
2009,23660,"Water Supply; Sewerage, Waste Management and Remediation Activities",4,4,0.0,Stable
2009,23690,"Water Supply; Sewerage, Waste Management and Remediation Activities",4,4,0.0,Stable
2009,58190,Administrative and Support Service Activities,41,57,-28.07,Decline
2009,1301,Manufacturing,28,33,-15.15,Decline
2009,72101,Manufacturing,34,32,6.25,Growth
2009,72110,Manufacturing,33,32,3.13,Growth
2009,22110,Manufacturing,1,47,-97.87,Decline
2009,47523,"Professional, Scientific and Technical Activities",15,23,-34.78,Decline
2009,47271,"Professional, Scientific and Technical Activities",32,36,-11.11,Decline
2009,47291,"Professional, Scientific and Technical Activities",32,36,-11.11,Decline
2009,15200,Transportation and Storage,7,2,250.0,Growth
2009,86995,"Professional, Scientific and Technical Activities",440,384,14.58,Growth
2009,96230,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",333,301,10.63,Growth
2009,86909,"Professional, Scientific and Technical Activities",441,381,15.75,Growth
2009,96040,"Publishing, Broadcasting, Content Production, Distribution Activities",331,300,10.33,Growth
2009,16250,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",2,1,100.0,Growth
2009,35120,Transportation and Storage,14,9,55.56,Growth
2009,96994,"Professional, Scientific and Technical Activities",23,39,-41.03,Decline
2009,96094,"Publishing, Broadcasting, Content Production, Distribution Activities",23,38,-39.47,Decline
2009,85532,Accommodation and Food Service Activities,21,19,10.53,Growth
2009,47741,Administrative and Support Service Activities,92,97,-5.15,Decline
2009,47740,Administrative and Support Service Activities,92,97,-5.15,Decline
2009,46474,Financial and Insurance Activities,25,20,25.0,Growth
2009,46473,Financial and Insurance Activities,33,31,6.45,Growth
2009,47791,Administrative and Support Service Activities,49,59,-16.95,Decline
2009,10200,"Agriculture, Forestry and Fishing",3,3,0.0,Stable
2009,15110,Transportation and Storage,2,1,100.0,Growth
2009,47420,"Professional, Scientific and Technical Activities",37,27,37.04,Growth
2009,46370,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",18,22,-18.18,Decline
2009,1160,Manufacturing,7,12,-41.67,Decline
2009,47222,"Professional, Scientific and Technical Activities",31,35,-11.43,Decline
2009,1461,Manufacturing,45,61,-26.23,Decline
2009,1420,Manufacturing,61,60,1.67,Growth
2009,1462,Manufacturing,45,69,-34.78,Decline
2009,12000,Manufacturing,1,1,0.0,Stable
2009,93022,Manufacturing,6,1,500.0,Growth
2009,47632,Activities of Extraterrestrial Organizations And Bodies,53,44,20.45,Growth
2009,47785,Administrative and Support Service Activities,52,44,18.18,Growth
2009,47279,"Professional, Scientific and Technical Activities",191,170,12.35,Growth
2009,47299,"Professional, Scientific and Technical Activities",190,170,11.76,Growth
2009,63303,Manufacturing,1,27,-96.3,Decline
2009,93121,Manufacturing,15,26,-42.31,Decline
2009,8112,Administrative and Support Service Activities,2,2,0.0,Stable
2009,47522,"Professional, Scientific and Technical Activities",40,42,-4.76,Decline
2009,13910,"Water Supply; Sewerage, Waste Management and Remediation Activities",3,3,0.0,Stable
2009,47192,"Professional, Scientific and Technical Activities",1,5,-80.0,Decline
2009,23430,Activities of Extraterrestrial Organizations And Bodies,2,2,0.0,Stable
2009,82920,Manufacturing,14,13,7.69,Growth
2009,24310,Construction,1,,,New Sector
2009,82910,Manufacturing,7,10,-30.0,Decline
2009,8122,Administrative and Support Service Activities,2,1,100.0,Growth
2009,22190,Manufacturing,2,4,-50.0,Decline
2009,95315,Transportation and Storage,40,35,14.29,Growth
2009,45205,Transportation and Storage,40,35,14.29,Growth
2009,95230,Transportation and Storage,20,9,122.22,Growth
2009,16220,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",6,3,100.0,Growth
2009,95316,Transportation and Storage,64,76,-15.79,Decline
2009,45206,Transportation and Storage,62,76,-18.42,Decline
2009,47526,"Professional, Scientific and Technical Activities",34,28,21.43,Growth
